,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
541,57551,NIFTY27OCT2216800CE,NIFTY,27OCT2022,1680000.000000,50,OPTIDX,NFO,5.000000
542,59226,NIFTY20OCT2215000CE,NIFTY,20OCT2022,1500000.000000,50,OPTIDX,NFO,5.000000
543,55710,NIFTY17NOV2219650PE,NIFTY,17NOV2022,1965000.000000,50,OPTIDX,NFO,5.000000
544,59266,NIFTY20OCT2216000CE,NIFTY,20OCT2022,1600000.000000,50,OPTIDX,NFO,5.000000
545,57611,NIFTY27OCT2218300CE,NIFTY,27OCT2022,1830000.000000,50,OPTIDX,NFO,5.000000
546,55370,NIFTY17NOV2219250CE,NIFTY,17NOV2022,1925000.000000,50,OPTIDX,NFO,5.000000
547,37874,NIFTY03NOV2216000CE,NIFTY,03NOV2022,1600000.000000,50,OPTIDX,NFO,5.000000
548,37907,NIFTY03NOV2216450CE,NIFTY,03NOV2022,1645000.000000,50,OPTIDX,NFO,5.000000
549,42710,NIFTY08DEC2216450PE,NIFTY,08DEC2022,1645000.000000,50,OPTIDX,NFO,5.000000
550,61494,NIFTY24NOV2219750CE,NIFTY,24NOV2022,1975000.000000,50,OPTIDX,NFO,5.000000
551,61493,NIFTY24NOV2219700PE,NIFTY,24NOV2022,1970000.000000,50,OPTIDX,NFO,5.000000
552,42967,NIFTY08DEC2219600PE,NIFTY,08DEC2022,1960000.000000,50,OPTIDX,NFO,5.000000
553,57453,NIFTY27OCT2214350CE,NIFTY,27OCT2022,1435000.000000,50,OPTIDX,NFO,5.000000
554,57540,NIFTY27OCT2216500PE,NIFTY,27OCT2022,1650000.000000,50,OPTIDX,NFO,5.000000
555,61502,NIFTY24NOV2219950CE,NIFTY,24NOV2022,1995000.000000,50,OPTIDX,NFO,5.000000
556,61083,NIFTY24NOV2216150PE,NIFTY,24NOV2022,1615000.000000,50,OPTIDX,NFO,5.000000
557,47255,NIFTY15DEC2217800PE,NIFTY,15DEC2022,1780000.000000,50,OPTIDX,NFO,5.000000
558,47297,NIFTY15DEC2218500PE,NIFTY,15DEC2022,1850000.000000,50,OPTIDX,NFO,5.000000
559,46962,NIFTY15DEC2214800CE,NIFTY,15DEC2022,1480000.000000,50,OPTIDX,NFO,5.000000
560,55113,NIFTY28DEC2318000CE,NIFTY,28DEC2023,1800000.000000,50,OPTIDX,NFO,5.000000
561,57515,NIFTY27OCT2215900CE,NIFTY,27OCT2022,1590000.000000,50,OPTIDX,NFO,5.000000
562,86309,NIFTY29DEC2215450PE,NIFTY,29DEC2022,1545000.000000,50,OPTIDX,NFO,5.000000
563,47277,NIFTY15DEC2218150CE,NIFTY,15DEC2022,1815000.000000,50,OPTIDX,NFO,5.000000
564,61368,NIFTY24NOV2218050PE,NIFTY,24NOV2022,1805000.000000,50,OPTIDX,NFO,5.000000
565,47280,NIFTY15DEC2218200PE,NIFTY,15DEC2022,1820000.000000,50,OPTIDX,NFO,5.000000
566,57474,NIFTY27OCT2214850PE,NIFTY,27OCT2022,1485000.000000,50,OPTIDX,NFO,5.000000
567,47051,NIFTY15DEC2215900CE,NIFTY,15DEC2022,1590000.000000,50,OPTIDX,NFO,5.000000
568,42608,NIFTY08DEC2215050PE,NIFTY,08DEC2022,1505000.000000,50,OPTIDX,NFO,5.000000
569,47612,NIFTY10NOV2214850CE,NIFTY,10NOV2022,1485000.000000,50,OPTIDX,NFO,5.000000
570,86314,NIFTY29DEC2215650CE,NIFTY,29DEC2022,1565000.000000,50,OPTIDX,NFO,5.000000
571,58604,NIFTY28DEC2312000CE,NIFTY,28DEC2023,1200000.000000,50,OPTIDX,NFO,5.000000
572,57497,NIFTY27OCT2215450CE,NIFTY,27OCT2022,1545000.000000,50,OPTIDX,NFO,5.000000
573,47279,NIFTY15DEC2218200CE,NIFTY,15DEC2022,1820000.000000,50,OPTIDX,NFO,5.000000
574,59410,NIFTY20OCT2219550PE,NIFTY,20OCT2022,1955000.000000,50,OPTIDX,NFO,5.000000
575,59275,NIFTY20OCT2216200PE,NIFTY,20OCT2022,1620000.000000,50,OPTIDX,NFO,5.000000
576,47312,NIFTY15DEC2218850CE,NIFTY,15DEC2022,1885000.000000,50,OPTIDX,NFO,5.000000
577,59384,NIFTY20OCT2218950CE,NIFTY,20OCT2022,1895000.000000,50,OPTIDX,NFO,5.000000
578,37856,NIFTY03NOV2215800CE,NIFTY,03NOV2022,1580000.000000,50,OPTIDX,NFO,5.000000
579,86840,NIFTY28SEP2319000PE,NIFTY,28SEP2023,1900000.000000,50,OPTIDX,NFO,5.000000
580,39989,NIFTY25JUN2619000CE,NIFTY,25JUN2026,1900000.000000,50,OPTIDX,NFO,5.000000
581,71544,NIFTY24JUN2716000PE,NIFTY,24JUN2027,1600000.000000,50,OPTIDX,NFO,5.000000
582,57482,NIFTY27OCT2215050PE,NIFTY,27OCT2022,1505000.000000,50,OPTIDX,NFO,5.000000
583,54568,NIFTY17NOV2216850PE,NIFTY,17NOV2022,1685000.000000,50,OPTIDX,NFO,5.000000
584,57628,NIFTY27OCT2218700PE,NIFTY,27OCT2022,1870000.000000,50,OPTIDX,NFO,5.000000
585,58638,NIFTY31DEC2617000CE,NIFTY,31DEC2026,1700000.000000,50,OPTIDX,NFO,5.000000
586,59315,NIFTY20OCT2217200PE,NIFTY,20OCT2022,1720000.000000,50,OPTIDX,NFO,5.000000
587,42760,NIFTY08DEC2217150PE,NIFTY,08DEC2022,1715000.000000,50,OPTIDX,NFO,5.000000
588,47320,NIFTY15DEC2219000CE,NIFTY,15DEC2022,1900000.000000,50,OPTIDX,NFO,5.000000
589,59282,NIFTY20OCT2216400CE,NIFTY,20OCT2022,1640000.000000,50,OPTIDX,NFO,5.000000
590,47089,NIFTY15DEC2216200CE,NIFTY,15DEC2022,1620000.000000,50,OPTIDX,NFO,5.000000
591,59407,NIFTY20OCT2219500CE,NIFTY,20OCT2022,1950000.000000,50,OPTIDX,NFO,5.000000
592,47183,NIFTY15DEC2216900CE,NIFTY,15DEC2022,1690000.000000,50,OPTIDX,NFO,5.000000
593,42672,NIFTY08DEC2215850PE,NIFTY,08DEC2022,1585000.000000,50,OPTIDX,NFO,5.000000
594,47294,NIFTY15DEC2218450CE,NIFTY,15DEC2022,1845000.000000,50,OPTIDX,NFO,5.000000
595,57275,NIFTY30MAR2319000PE,NIFTY,30MAR2023,1900000.000000,50,OPTIDX,NFO,5.000000
596,49863,NIFTY01DEC2215850PE,NIFTY,01DEC2022,1585000.000000,50,OPTIDX,NFO,5.000000
597,57521,NIFTY27OCT2216050CE,NIFTY,27OCT2022,1605000.000000,50,OPTIDX,NFO,5.000000
598,58606,NIFTY28DEC2322000CE,NIFTY,28DEC2023,2200000.000000,50,OPTIDX,NFO,5.000000
599,55192,NIFTY17NOV2218700CE,NIFTY,17NOV2022,1870000.000000,50,OPTIDX,NFO,5.000000
600,48289,NIFTY10NOV2218100PE,NIFTY,10NOV2022,1810000.000000,50,OPTIDX,NFO,5.000000
601,47110,NIFTY15DEC2216350PE,NIFTY,15DEC2022,1635000.000000,50,OPTIDX,NFO,5.000000
602,59359,NIFTY20OCT2218300PE,NIFTY,20OCT2022,1830000.000000,50,OPTIDX,NFO,5.000000
603,59435,NIFTY20OCT2220200CE,NIFTY,20OCT2022,2020000.000000,50,OPTIDX,NFO,5.000000
604,61180,NIFTY24NOV2216550CE,NIFTY,24NOV2022,1655000.000000,50,OPTIDX,NFO,5.000000
605,48460,NIFTY10NOV2219250PE,NIFTY,10NOV2022,1925000.000000,50,OPTIDX,NFO,5.000000
606,39660,NIFTY28DEC2316000PE,NIFTY,28DEC2023,1600000.000000,50,OPTIDX,NFO,5.000000
607,47190,NIFTY15DEC2217000CE,NIFTY,15DEC2022,1700000.000000,50,OPTIDX,NFO,5.000000
608,48019,NIFTY10NOV2216200CE,NIFTY,10NOV2022,1620000.000000,50,OPTIDX,NFO,5.000000
609,60998,NIFTY24NOV2215950CE,NIFTY,24NOV2022,1595000.000000,50,OPTIDX,NFO,5.000000
610,55570,NIFTY17NOV2219550CE,NIFTY,17NOV2022,1955000.000000,50,OPTIDX,NFO,5.000000
611,59232,NIFTY20OCT2215150CE,NIFTY,20OCT2022,1515000.000000,50,OPTIDX,NFO,5.000000
612,54467,NIFTY17NOV2216550PE,NIFTY,17NOV2022,1655000.000000,50,OPTIDX,NFO,5.000000
613,61195,NIFTY24NOV2216650PE,NIFTY,24NOV2022,1665000.000000,50,OPTIDX,NFO,5.000000
614,42761,NIFTY08DEC2217200CE,NIFTY,08DEC2022,1720000.000000,50,OPTIDX,NFO,5.000000
615,67246,NIFTY29DEC2220500CE,NIFTY,29DEC2022,2050000.000000,50,OPTIDX,NFO,5.000000
616,49969,NIFTY01DEC2217200CE,NIFTY,01DEC2022,1720000.000000,50,OPTIDX,NFO,5.000000
617,47305,NIFTY15DEC2218700CE,NIFTY,15DEC2022,1870000.000000,50,OPTIDX,NFO,5.000000
618,49977,NIFTY01DEC2217350CE,NIFTY,01DEC2022,1735000.000000,50,OPTIDX,NFO,5.000000
619,55697,NIFTY26JUN2511000PE,NIFTY,26JUN2025,1100000.000000,50,OPTIDX,NFO,5.000000
620,42759,NIFTY08DEC2217150CE,NIFTY,08DEC2022,1715000.000000,50,OPTIDX,NFO,5.000000
621,42607,NIFTY08DEC2215050CE,NIFTY,08DEC2022,1505000.000000,50,OPTIDX,NFO,5.000000
622,57266,NIFTY30MAR2315000CE,NIFTY,30MAR2023,1500000.000000,50,OPTIDX,NFO,5.000000
623,59323,NIFTY20OCT2217400PE,NIFTY,20OCT2022,1740000.000000,50,OPTIDX,NFO,5.000000
624,49952,NIFTY29DEC2212300PE,NIFTY,29DEC2022,1230000.000000,50,OPTIDX,NFO,5.000000
625,57264,NIFTY30MAR2314000CE,NIFTY,30MAR2023,1400000.000000,50,OPTIDX,NFO,5.000000
626,50132,NIFTY01DEC2219800PE,NIFTY,01DEC2022,1980000.000000,50,OPTIDX,NFO,5.000000
627,47041,NIFTY15DEC2215750PE,NIFTY,15DEC2022,1575000.000000,50,OPTIDX,NFO,5.000000
628,47241,NIFTY15DEC2217650CE,NIFTY,15DEC2022,1765000.000000,50,OPTIDX,NFO,5.000000
629,86483,NIFTY29DEC2218850PE,NIFTY,29DEC2022,1885000.000000,50,OPTIDX,NFO,5.000000
630,59442,NIFTY20OCT2220350PE,NIFTY,20OCT2022,2035000.000000,50,OPTIDX,NFO,5.000000
631,49923,NIFTY01DEC2216750CE,NIFTY,01DEC2022,1675000.000000,50,OPTIDX,NFO,5.000000
632,86310,NIFTY29DEC2215550CE,NIFTY,29DEC2022,1555000.000000,50,OPTIDX,NFO,5.000000
633,48185,NIFTY10NOV2217300PE,NIFTY,10NOV2022,1730000.000000,50,OPTIDX,NFO,5.000000
634,86331,NIFTY29DEC2216100PE,NIFTY,29DEC2022,1610000.000000,50,OPTIDX,NFO,5.000000
635,47192,NIFTY15DEC2217000PE,NIFTY,15DEC2022,1700000.000000,50,OPTIDX,NFO,5.000000
636,57445,NIFTY27OCT2214150CE,NIFTY,27OCT2022,1415000.000000,50,OPTIDX,NFO,5.000000
637,58641,NIFTY31DEC2618000PE,NIFTY,31DEC2026,1800000.000000,50,OPTIDX,NFO,5.000000
638,61231,NIFTY24NOV2217100CE,NIFTY,24NOV2022,1710000.000000,50,OPTIDX,NFO,5.000000
639,59273,NIFTY20OCT2216150PE,NIFTY,20OCT2022,1615000.000000,50,OPTIDX,NFO,5.000000
640,59349,NIFTY20OCT2218050PE,NIFTY,20OCT2022,1805000.000000,50,OPTIDX,NFO,5.000000
641,57442,NIFTY27OCT2214050PE,NIFTY,27OCT2022,1405000.000000,50,OPTIDX,NFO,5.000000
642,49992,NIFTY01DEC2217650PE,NIFTY,01DEC2022,1765000.000000,50,OPTIDX,NFO,5.000000
643,47248,NIFTY15DEC2217700CE,NIFTY,15DEC2022,1770000.000000,50,OPTIDX,NFO,5.000000
644,59306,NIFTY20OCT2217000CE,NIFTY,20OCT2022,1700000.000000,50,OPTIDX,NFO,5.000000
645,57621,NIFTY27OCT2218550CE,NIFTY,27OCT2022,1855000.000000,50,OPTIDX,NFO,5.000000
646,49973,NIFTY01DEC2217300CE,NIFTY,01DEC2022,1730000.000000,50,OPTIDX,NFO,5.000000
647,42815,NIFTY08DEC2217800PE,NIFTY,08DEC2022,1780000.000000,50,OPTIDX,NFO,5.000000
648,54784,NIFTY17NOV2217400PE,NIFTY,17NOV2022,1740000.000000,50,OPTIDX,NFO,5.000000
649,42934,NIFTY08DEC2219150PE,NIFTY,08DEC2022,1915000.000000,50,OPTIDX,NFO,5.000000
650,37538,NIFTY03NOV2214550PE,NIFTY,03NOV2022,1455000.000000,50,OPTIDX,NFO,5.000000
651,59413,NIFTY20OCT2219650CE,NIFTY,20OCT2022,1965000.000000,50,OPTIDX,NFO,5.000000
652,46995,NIFTY15DEC2215200CE,NIFTY,15DEC2022,1520000.000000,50,OPTIDX,NFO,5.000000
653,61226,NIFTY24NOV2217000CE,NIFTY,24NOV2022,1700000.000000,50,OPTIDX,NFO,5.000000
654,42693,NIFTY08DEC2216150PE,NIFTY,08DEC2022,1615000.000000,50,OPTIDX,NFO,5.000000
655,58626,NIFTY25JUN2622000CE,NIFTY,25JUN2026,2200000.000000,50,OPTIDX,NFO,5.000000
656,57616,NIFTY27OCT2218400PE,NIFTY,27OCT2022,1840000.000000,50,OPTIDX,NFO,5.000000
657,61370,NIFTY24NOV2218100PE,NIFTY,24NOV2022,1810000.000000,50,OPTIDX,NFO,5.000000
658,48521,NIFTY10NOV2219900PE,NIFTY,10NOV2022,1990000.000000,50,OPTIDX,NFO,5.000000
659,40087,NIFTY26DEC2415000PE,NIFTY,26DEC2024,1500000.000000,50,OPTIDX,NFO,5.000000
660,61420,NIFTY24NOV2218750CE,NIFTY,24NOV2022,1875000.000000,50,OPTIDX,NFO,5.000000
661,86812,NIFTY28SEP2315000CE,NIFTY,28SEP2023,1500000.000000,50,OPTIDX,NFO,5.000000
662,55350,NIFTY17NOV2218950CE,NIFTY,17NOV2022,1895000.000000,50,OPTIDX,NFO,5.000000
663,49840,NIFTY01DEC2215600CE,NIFTY,01DEC2022,1560000.000000,50,OPTIDX,NFO,5.000000
664,86355,NIFTY29DEC2216750PE,NIFTY,29DEC2022,1675000.000000,50,OPTIDX,NFO,5.000000
665,37798,NIFTY25JUN2613000CE,NIFTY,25JUN2026,1300000.000000,50,OPTIDX,NFO,5.000000
666,57262,NIFTY30MAR2313000CE,NIFTY,30MAR2023,1300000.000000,50,OPTIDX,NFO,5.000000
667,47317,NIFTY15DEC2218900PE,NIFTY,15DEC2022,1890000.000000,50,OPTIDX,NFO,5.000000
668,54300,NIFTY17NOV2215200CE,NIFTY,17NOV2022,1520000.000000,50,OPTIDX,NFO,5.000000
669,57677,NIFTY27OCT2219950CE,NIFTY,27OCT2022,1995000.000000,50,OPTIDX,NFO,5.000000
670,59358,NIFTY20OCT2218300CE,NIFTY,20OCT2022,1830000.000000,50,OPTIDX,NFO,5.000000
671,48476,NIFTY10NOV2219450PE,NIFTY,10NOV2022,1945000.000000,50,OPTIDX,NFO,5.000000
672,59387,NIFTY20OCT2219000PE,NIFTY,20OCT2022,1900000.000000,50,OPTIDX,NFO,5.000000
673,47127,NIFTY15DEC2216550CE,NIFTY,15DEC2022,1655000.000000,50,OPTIDX,NFO,5.000000
674,48162,NIFTY10NOV2217150CE,NIFTY,10NOV2022,1715000.000000,50,OPTIDX,NFO,5.000000
675,37607,NIFTY03NOV2214650CE,NIFTY,03NOV2022,1465000.000000,50,OPTIDX,NFO,5.000000
676,54566,NIFTY17NOV2216800PE,NIFTY,17NOV2022,1680000.000000,50,OPTIDX,NFO,5.000000
677,86479,NIFTY29DEC2218750PE,NIFTY,29DEC2022,1875000.000000,50,OPTIDX,NFO,5.000000
678,86306,NIFTY29DEC2215400CE,NIFTY,29DEC2022,1540000.000000,50,OPTIDX,NFO,5.000000
679,86841,NIFTY28SEP2320000CE,NIFTY,28SEP2023,2000000.000000,50,OPTIDX,NFO,5.000000
680,42691,NIFTY08DEC2216150CE,NIFTY,08DEC2022,1615000.000000,50,OPTIDX,NFO,5.000000
681,39970,NIFTY28DEC2319000PE,NIFTY,28DEC2023,1900000.000000,50,OPTIDX,NFO,5.000000
682,61495,NIFTY24NOV2219750PE,NIFTY,24NOV2022,1975000.000000,50,OPTIDX,NFO,5.000000
683,59336,NIFTY20OCT2217750CE,NIFTY,20OCT2022,1775000.000000,50,OPTIDX,NFO,5.000000
684,49885,NIFTY01DEC2216200PE,NIFTY,01DEC2022,1620000.000000,50,OPTIDX,NFO,5.000000
685,38270,NIFTY03NOV2218850PE,NIFTY,03NOV2022,1885000.000000,50,OPTIDX,NFO,5.000000
686,48033,NIFTY10NOV2216400CE,NIFTY,10NOV2022,1640000.000000,50,OPTIDX,NFO,5.000000
687,57565,NIFTY27OCT2217150CE,NIFTY,27OCT2022,1715000.000000,50,OPTIDX,NFO,5.000000
688,54346,NIFTY17NOV2215700PE,NIFTY,17NOV2022,1570000.000000,50,OPTIDX,NFO,5.000000
689,50089,NIFTY01DEC2219000CE,NIFTY,01DEC2022,1900000.000000,50,OPTIDX,NFO,5.000000
690,42949,NIFTY08DEC2219300CE,NIFTY,08DEC2022,1930000.000000,50,OPTIDX,NFO,5.000000
691,42605,NIFTY08DEC2215000CE,NIFTY,08DEC2022,1500000.000000,50,OPTIDX,NFO,5.000000
692,37906,NIFTY03NOV2216400PE,NIFTY,03NOV2022,1640000.000000,50,OPTIDX,NFO,5.000000
693,47631,NIFTY10NOV2215050PE,NIFTY,10NOV2022,1505000.000000,50,OPTIDX,NFO,5.000000
694,47278,NIFTY15DEC2218150PE,NIFTY,15DEC2022,1815000.000000,50,OPTIDX,NFO,5.000000
695,37777,NIFTY03NOV2215150PE,NIFTY,03NOV2022,1515000.000000,50,OPTIDX,NFO,5.000000
696,57676,NIFTY27OCT2219900PE,NIFTY,27OCT2022,1990000.000000,50,OPTIDX,NFO,5.000000
697,57595,NIFTY27OCT2217900CE,NIFTY,27OCT2022,1790000.000000,50,OPTIDX,NFO,5.000000
698,55183,NIFTY17NOV2218600PE,NIFTY,17NOV2022,1860000.000000,50,OPTIDX,NFO,5.000000
699,49874,NIFTY01DEC2216050PE,NIFTY,01DEC2022,1605000.000000,50,OPTIDX,NFO,5.000000
700,49794,NIFTY01DEC2214950CE,NIFTY,01DEC2022,1495000.000000,50,OPTIDX,NFO,5.000000
701,37852,NIFTY03NOV2215700PE,NIFTY,03NOV2022,1570000.000000,50,OPTIDX,NFO,5.000000
702,42621,NIFTY08DEC2215350CE,NIFTY,08DEC2022,1535000.000000,50,OPTIDX,NFO,5.000000
703,37802,NIFTY25JUN2613000PE,NIFTY,25JUN2026,1300000.000000,50,OPTIDX,NFO,5.000000
704,61353,NIFTY24NOV2217900CE,NIFTY,24NOV2022,1790000.000000,50,OPTIDX,NFO,5.000000
705,47350,NIFTY15DEC2219350PE,NIFTY,15DEC2022,1935000.000000,50,OPTIDX,NFO,5.000000
706,60962,NIFTY24NOV2215550CE,NIFTY,24NOV2022,1555000.000000,50,OPTIDX,NFO,5.000000
707,59320,NIFTY20OCT2217350CE,NIFTY,20OCT2022,1735000.000000,50,OPTIDX,NFO,5.000000
708,54562,NIFTY17NOV2216700PE,NIFTY,17NOV2022,1670000.000000,50,OPTIDX,NFO,5.000000
709,57535,NIFTY27OCT2216400CE,NIFTY,27OCT2022,1640000.000000,50,OPTIDX,NFO,5.000000
710,61426,NIFTY24NOV2218800CE,NIFTY,24NOV2022,1880000.000000,50,OPTIDX,NFO,5.000000
711,49872,NIFTY01DEC2216000PE,NIFTY,01DEC2022,1600000.000000,50,OPTIDX,NFO,5.000000
712,50113,NIFTY01DEC2219450PE,NIFTY,01DEC2022,1945000.000000,50,OPTIDX,NFO,5.000000
713,59373,NIFTY20OCT2218650PE,NIFTY,20OCT2022,1865000.000000,50,OPTIDX,NFO,5.000000
714,47138,NIFTY15DEC2216700CE,NIFTY,15DEC2022,1670000.000000,50,OPTIDX,NFO,5.000000
715,38253,NIFTY03NOV2218600CE,NIFTY,03NOV2022,1860000.000000,50,OPTIDX,NFO,5.000000
716,47092,NIFTY15DEC2216250PE,NIFTY,15DEC2022,1625000.000000,50,OPTIDX,NFO,5.000000
717,38361,NIFTY03NOV2219850PE,NIFTY,03NOV2022,1985000.000000,50,OPTIDX,NFO,5.000000
718,49998,NIFTY01DEC2217750PE,NIFTY,01DEC2022,1775000.000000,50,OPTIDX,NFO,5.000000
719,49859,NIFTY01DEC2215800CE,NIFTY,01DEC2022,1580000.000000,50,OPTIDX,NFO,5.000000
720,37808,NIFTY03NOV2215450CE,NIFTY,03NOV2022,1545000.000000,50,OPTIDX,NFO,5.000000
721,57588,NIFTY27OCT2217700PE,NIFTY,27OCT2022,1770000.000000,50,OPTIDX,NFO,5.000000
722,42743,NIFTY08DEC2216850PE,NIFTY,08DEC2022,1685000.000000,50,OPTIDX,NFO,5.000000
723,38334,NIFTY03NOV2219550PE,NIFTY,03NOV2022,1955000.000000,50,OPTIDX,NFO,5.000000
724,48479,NIFTY10NOV2219500PE,NIFTY,10NOV2022,1950000.000000,50,OPTIDX,NFO,5.000000
725,38026,NIFTY03NOV2217800PE,NIFTY,03NOV2022,1780000.000000,50,OPTIDX,NFO,5.000000
726,54616,NIFTY17NOV2217150PE,NIFTY,17NOV2022,1715000.000000,50,OPTIDX,NFO,5.000000
727,59269,NIFTY20OCT2216050PE,NIFTY,20OCT2022,1605000.000000,50,OPTIDX,NFO,5.000000
728,38292,NIFTY03NOV2219150PE,NIFTY,03NOV2022,1915000.000000,50,OPTIDX,NFO,5.000000
729,38027,NIFTY03NOV2217850CE,NIFTY,03NOV2022,1785000.000000,50,OPTIDX,NFO,5.000000
730,59422,NIFTY20OCT2219850PE,NIFTY,20OCT2022,1985000.000000,50,OPTIDX,NFO,5.000000
731,55482,NIFTY17NOV2219300CE,NIFTY,17NOV2022,1930000.000000,50,OPTIDX,NFO,5.000000
732,37912,NIFTY03NOV2216550PE,NIFTY,03NOV2022,1655000.000000,50,OPTIDX,NFO,5.000000
733,59287,NIFTY20OCT2216500PE,NIFTY,20OCT2022,1650000.000000,50,OPTIDX,NFO,5.000000
734,86326,NIFTY29DEC2215950CE,NIFTY,29DEC2022,1595000.000000,50,OPTIDX,NFO,5.000000
735,37895,NIFTY03NOV2216150PE,NIFTY,03NOV2022,1615000.000000,50,OPTIDX,NFO,5.000000
736,48278,NIFTY10NOV2217950CE,NIFTY,10NOV2022,1795000.000000,50,OPTIDX,NFO,5.000000
737,55691,NIFTY28DEC2311000CE,NIFTY,28DEC2023,1100000.000000,50,OPTIDX,NFO,5.000000
738,60931,NIFTY24NOV2215000PE,NIFTY,24NOV2022,1500000.000000,50,OPTIDX,NFO,5.000000
739,48500,NIFTY10NOV2219750CE,NIFTY,10NOV2022,1975000.000000,50,OPTIDX,NFO,5.000000
740,42823,NIFTY08DEC2217900PE,NIFTY,08DEC2022,1790000.000000,50,OPTIDX,NFO,5.000000
741,54263,NIFTY17NOV2215000CE,NIFTY,17NOV2022,1500000.000000,50,OPTIDX,NFO,5.000000
742,61213,NIFTY24NOV2216750PE,NIFTY,24NOV2022,1675000.000000,50,OPTIDX,NFO,5.000000
743,59403,NIFTY20OCT2219400CE,NIFTY,20OCT2022,1940000.000000,50,OPTIDX,NFO,5.000000
744,61394,NIFTY24NOV2218450PE,NIFTY,24NOV2022,1845000.000000,50,OPTIDX,NFO,5.000000
745,46981,NIFTY15DEC2215000PE,NIFTY,15DEC2022,1500000.000000,50,OPTIDX,NFO,5.000000
746,55171,NIFTY17NOV2218500PE,NIFTY,17NOV2022,1850000.000000,50,OPTIDX,NFO,5.000000
747,51437,NIFTY29DEC2221000PE,NIFTY,29DEC2022,2100000.000000,50,OPTIDX,NFO,5.000000
748,55354,NIFTY17NOV2219050CE,NIFTY,17NOV2022,1905000.000000,50,OPTIDX,NFO,5.000000
749,57488,NIFTY27OCT2215200PE,NIFTY,27OCT2022,1520000.000000,50,OPTIDX,NFO,5.000000
750,50114,NIFTY01DEC2219500CE,NIFTY,01DEC2022,1950000.000000,50,OPTIDX,NFO,5.000000
751,59369,NIFTY20OCT2218550PE,NIFTY,20OCT2022,1855000.000000,50,OPTIDX,NFO,5.000000
752,71550,NIFTY24JUN2719000PE,NIFTY,24JUN2027,1900000.000000,50,OPTIDX,NFO,5.000000
753,59360,NIFTY20OCT2218350CE,NIFTY,20OCT2022,1835000.000000,50,OPTIDX,NFO,5.000000
754,48512,NIFTY10NOV2219850PE,NIFTY,10NOV2022,1985000.000000,50,OPTIDX,NFO,5.000000
755,42970,NIFTY08DEC2219700CE,NIFTY,08DEC2022,1970000.000000,50,OPTIDX,NFO,5.000000
756,59394,NIFTY20OCT2219200CE,NIFTY,20OCT2022,1920000.000000,50,OPTIDX,NFO,5.000000
757,37857,NIFTY03NOV2215800PE,NIFTY,03NOV2022,1580000.000000,50,OPTIDX,NFO,5.000000
758,37764,NIFTY03NOV2215000PE,NIFTY,03NOV2022,1500000.000000,50,OPTIDX,NFO,5.000000
759,59345,NIFTY20OCT2217950PE,NIFTY,20OCT2022,1795000.000000,50,OPTIDX,NFO,5.000000
760,57648,NIFTY27OCT2219200PE,NIFTY,27OCT2022,1920000.000000,50,OPTIDX,NFO,5.000000
761,48337,NIFTY10NOV2218350CE,NIFTY,10NOV2022,1835000.000000,50,OPTIDX,NFO,5.000000
762,61324,NIFTY24NOV2217450PE,NIFTY,24NOV2022,1745000.000000,50,OPTIDX,NFO,5.000000
763,49779,NIFTY01DEC2214750PE,NIFTY,01DEC2022,1475000.000000,50,OPTIDX,NFO,5.000000
764,47261,NIFTY15DEC2217900CE,NIFTY,15DEC2022,1790000.000000,50,OPTIDX,NFO,5.000000
765,86344,NIFTY29DEC2216450CE,NIFTY,29DEC2022,1645000.000000,50,OPTIDX,NFO,5.000000
766,36663,NIFTY29DEC2219500CE,NIFTY,29DEC2022,1950000.000000,50,OPTIDX,NFO,5.000000
767,42953,NIFTY08DEC2219350PE,NIFTY,08DEC2022,1935000.000000,50,OPTIDX,NFO,5.000000
768,45874,NIFTY24DEC2517000PE,NIFTY,24DEC2025,1700000.000000,50,OPTIDX,NFO,5.000000
769,86377,NIFTY29DEC2217350PE,NIFTY,29DEC2022,1735000.000000,50,OPTIDX,NFO,5.000000
770,54265,NIFTY17NOV2215050CE,NIFTY,17NOV2022,1505000.000000,50,OPTIDX,NFO,5.000000
771,59381,NIFTY20OCT2218850PE,NIFTY,20OCT2022,1885000.000000,50,OPTIDX,NFO,5.000000
772,37778,NIFTY26JUN2513000CE,NIFTY,26JUN2025,1300000.000000,50,OPTIDX,NFO,5.000000
773,60950,NIFTY24NOV2215250CE,NIFTY,24NOV2022,1525000.000000,50,OPTIDX,NFO,5.000000
774,42612,NIFTY08DEC2215150PE,NIFTY,08DEC2022,1515000.000000,50,OPTIDX,NFO,5.000000
775,48420,NIFTY10NOV2218900PE,NIFTY,10NOV2022,1890000.000000,50,OPTIDX,NFO,5.000000
776,86481,NIFTY29DEC2218800PE,NIFTY,29DEC2022,1880000.000000,50,OPTIDX,NFO,5.000000
777,86322,NIFTY29DEC2215850CE,NIFTY,29DEC2022,1585000.000000,50,OPTIDX,NFO,5.000000
778,57672,NIFTY27OCT2219800PE,NIFTY,27OCT2022,1980000.000000,50,OPTIDX,NFO,5.000000
779,50044,NIFTY01DEC2218350PE,NIFTY,01DEC2022,1835000.000000,50,OPTIDX,NFO,5.000000
780,57558,NIFTY27OCT2216950PE,NIFTY,27OCT2022,1695000.000000,50,OPTIDX,NFO,5.000000
